8967.503073  	8421.235026  	9431.749237  	9858.654988  	10252.83582  	9714.081407  	9316.08701  	8706.444393  	9624.390667  	10450.88394  	10172.55196  	9968.10917  
8974.58076  	8422.71912  	9433.619029  	9864.470707  	10253.18691  	9689.944862  	9311.30069  	8697.389801  	9616.756239  	10437.64131  	10158.90777  	9937.306335  
8964.746372  	8412.823365  	9424.617863  	9857.347038  	10246.90291  	9674.550499  	9311.837371  	8694.755333  	9598.368568  	10435.26702  	10157.26128  	9933.193786  
8954.787647  	8397.404422  	9411.389918  	9846.077634  	10235.61707  	9664.396848  	9306.013378  	8686.798024  	9595.477621  	10432.94754  	10139.24221  	9920.046265  
8948.185698  	8404.524316  	9408.165836  	9833.065661  	10218.47507  	9660.524051  	9295.820761  	8676.255832  	9594.146252  	10424.62798  	10128.84807  	9910.047337  
8936.85432  	8392.154633  	9409.919613  	9825.245614  	10230.20757  	9666.991189  	9291.641876  	8677.208564  	9594.828269  	10411.80167  	10129.26256  	9930.236585  
8955.839205  	8408.211933  	9419.161772  	9839.582911  	10228.46951  	9686.389602  	9301.30651  	8674.894819  	9589.185765  	10427.51133  	10146.00273  	9926.271451  
8951.434635  	8394.273663  	9406.621994  	9834.367988  	10222.90048  	9660.574307  	9300.682027  	8678.346471  	9584.739515  	10420.75379  	10131.61431  	9899.280094  
8951.453009  	8389.861894  	9411.070938  	9841.878576  	10222.95788  	9669.518035  	9290.916318  	8676.811683  	9587.067079  	10419.7724  	10137.84063  	9909.116238  
8964.57508  	8410.721061  	9425.058317  	9845.396949  	10243.71766  	9709.301705  	9306.067138  	8692.861294  	9608.463359  	10429.21001  	10148.16208  	9954.975857  
8984.198691  	8425.963921  	9440.795503  	9865.941312  	10265.67143  	9721.659331  	9317.23193  	8699.851281  	9600.08014  	10441.41645  	10168.621  	9975.593939  
8979.460076  	8425.297321  	9421.871494  	9871.44976  	10246.30744  	9713.169049  	9319.853155  	8701.548862  	9602.703993  	10448.20054  	10160.58496  	9957.173141  
8974.28849  	8431.075224  	9414.550973  	9859.029292  	10240.61755  	9717.438764  	9314.437534  	8703.531647  	9597.871032  	10433.25919  	10152.05262  	9962.214007  
8966.140428  	8432.581119  	9431.898273  	9856.240452  	10253.13668  	9757.096541  	9311.062989  	8713.198239  	9613.585307  	10426.08793  	10147.53775  	9978.738037  
8983.603612  	8430.912537  	9439.290656  	9860.197693  	10269.8648  	9736.004651  	9312.603492  	8714.096708  	9600.356296  	10429.31831  	10162.87135  	9977.935871  
8967.832667  	8418.951799  	9412.8189  	9841.947934  	10249.00534  	9712.648538  	9298.782049  	8700.112125  	9589.171851  	10419.05988  	10147.79451  	9939.763842  
8950.694944  	8405.262135  	9396.798341  	9831.758229  	10223.86262  	9691.8082  	9289.23683  	8696.765396  	9588.857492  	10404.8981  	10128.97085  	9935.046744  
8948.005789  	8411.273242  	9411.09046  	9825.675819  	10233.85533  	9726.417662  	9281.809859  	8702.341552  	9591.416477  	10383.37015  	10127.57988  	9965.225811  
8950.490437  	8417.394681  	9411.55543  	9821.104443  	10232.02961  	9700.661633  	9281.013489  	8690.660704  	9589.531532  	10391.92283  	10131.58812  	9934.739329  
8953.810198  	8407.523728  	9404.470918  	9819.457886  	10215.43103  	9697.641012  	9279.939817  	8691.074979  	9592.632231  	10383.37155  	10132.28604  	9934.656116  
8949.333591  	8416.017905  	9407.995268  	9817.761059  	10225.43719  	9679.381192  	9283.447148  	8685.328924  	9592.725791  	10393.68948  	10137.86569  	9934.012716  
8941.127115  	8422.921498  	9411.495541  	9812.115986  	10230.44431  	9710.025068  	9283.766168  	8697.721772  	9602.861831  	10377.3877  	10143.72239  	9965.249408  
8946.757617  	8412.596166  	9431.842889  	9818.778647  	10250.39056  	9695.04115  	9279.94412  	8690.934187  	9601.162463  	10375.86201  	10165.76142  	9974.004302  
8958.748123  	8411.341361  	9422.054556  	9841.340414  	10253.49904  	9676.15709  	9284.392707  	8689.509552  	9598.895799  	10390.1557  	10174.84736  	9972.047799  
8957.967822  	8394.859892  	9419.094168  	9834.038662  	10240.12923  	9669.270439  	9293.627499  	8685.345276  	9604.146166  	10392.21053  	10158.43041  	9960.875196  
8964.870658  	8400.35618  	9420.954091  	9854.259707  	10244.0881  	9684.656459  	9300.863551  	8690.014578  	9601.257461  	10408.22435  	10157.37516  	9972.753563  
8962.493498  	8422.230325  	9430.189096  	9860.62457  	10253.289  	9719.113934  	9308.530093  	8698.289904  	9627.132371  	10412.38063  	10162.9684  	9993.802662  
8963.956435  	8417.896303  	9430.206859  	9856.297341  	10252.8285  	9716.556088  	9308.184441  	8699.216639  	9621.74652  	10420.94494  	10183.35958  	9979.264228  
8982.279559  	8425.398038  	9442.547983  	9873.350282  	10270.95172  	9709.428383  	9318.5615  	8699.51096  	9618.666762  	10433.94417  	10189.4669  	9979.173668  
8977.236507  	8420.422974  	9439.686605  	9866.045649  	10247.69496  	9690.238892  	9308.747743  	8684.474038  	9606.245043  	10422.1184  	10167.78027  	9967.69747  
8961.628798  	8397.775649  	9420.550062  	9851.807368  	10240.41297  	9677.732499  	9304.913516  	8675.917272  	9603.064496  	10412.61854  	10165.91492  	9940.916471  
8958.650149  	8392.167053  	9402.46416  	9844.155328  	10247.05677  	9672.685398  	9298.122896  	8673.124593  	9588.435425  	10402.0597  	10168.80763  	9932.9341  
8955.34724  	8398.11502  	9411.725464  	9839.785162  	10257.9004  	9686.834767  	9289.901476  	8681.273607  	9601.287825  	10399.73609  	10167.4941  	9940.858386  
8956.181147  	8390.332519  	9414.378834  	9832.654586  	10257.51734  	9676.429339  	9290.837046  	8670.859301  	9593.551464  	10394.34903  	10165.10523  	9932.719932  
