9202.012176  	8737.242947  	9594.065851  	10110.38735  	10389.03221  	9893.370677  	9224.442766  	8637.562992  	9638.125631  	10390.06178  	10316.60499  	10128.60835  
9200.875265  	8738.454794  	9580.021996  	10105.79406  	10381.08318  	9883.063188  	9222.132575  	8643.479614  	9634.09684  	10386.97671  	10303.42845  	10099.96058  
9193.342682  	8716.336519  	9558.377176  	10090.6883  	10361.08201  	9869.487134  	9213.488756  	8627.926301  	9630.750425  	10382.43785  	10287.96494  	10073.07151  
9177.813324  	8711.490838  	9545.408043  	10076.27814  	10355.44229  	9854.89338  	9211.420792  	8630.474859  	9629.586936  	10368.39745  	10270.63563  	10063.51081  
9187.164384  	8724.062931  	9580.317295  	10066.53459  	10368.50493  	9891.194673  	9217.649393  	8631.438601  	9638.438906  	10375.41985  	10279.8862  	10098.88968  
9187.822865  	8731.90599  	9559.797021  	10079.02252  	10372.45885  	9858.747042  	9213.339358  	8632.04022  	9630.557814  	10369.69985  	10292.42906  	10070.66376  
9186.624906  	8720.048363  	9552.486737  	10071.15489  	10374.29269  	9858.151808  	9213.242373  	8630.863014  	9622.089523  	10362.58218  	10284.31073  	10051.07771  
9177.531341  	8708.696233  	9550.931939  	10066.85948  	10363.25855  	9847.617399  	9200.578595  	8623.465694  	9622.707706  	10350.48161  	10280.29681  	10049.41305  
9173.296093  	8704.220596  	9558.155098  	10055.46597  	10365.09947  	9845.166988  	9200.396087  	8625.929692  	9625.68278  	10349.23108  	10267.04589  	10066.08837  
9178.703566  	8702.834522  	9567.835144  	10066.23841  	10366.43513  	9849.836813  	9205.862573  	8612.69002  	9633.926278  	10350.59055  	10277.86339  	10080.35179  
9175.491255  	8693.123551  	9564.31752  	10077.65629  	10376.74184  	9839.302537  	9207.426871  	8611.767036  	9627.16801  	10362.06629  	10289.50133  	10062.53013  
9174.978235  	8694.440279  	9561.124357  	10078.78984  	10360.72598  	9824.824705  	9201.684597  	8603.187298  	9623.279599  	10365.46837  	10273.41239  	10053.50239  
9167.957177  	8687.634597  	9547.642619  	10074.56754  	10341.2329  	9826.290081  	9201.71091  	8597.854563  	9627.676894  	10361.52521  	10279.10435  	10038.44368  
9183.316997  	8711.822893  	9585.513282  	10082.4976  	10358.60127  	9862.968636  	9212.271578  	8605.100042  	9636.939074  	10365.62675  	10301.75961  	10075.24331  
9193.366097  	8702.223954  	9574.929529  	10096.62477  	10367.11711  	9837.440567  	9214.045456  	8606.537411  	9630.154599  	10377.31472  	10293.69075  	10059.02823  
9199.315039  	8708.017964  	9566.953231  	10102.59409  	10374.16507  	9838.895541  	9226.868661  	8612.535876  	9635.660502  	10383.87047  	10289.25924  	10057.6034  
9186.56932  	8695.403293  	9548.057003  	10093.79524  	10356.47569  	9821.310792  	9220.882906  	8606.653142  	9624.216556  	10375.54715  	10292.39899  	10046.60441  
9186.701282  	8703.409784  	9560.330101  	10098.8797  	10349.56549  	9833.140376  	9216.216861  	8612.738007  	9622.960818  	10373.06845  	10286.87154  	10046.61579  
9187.699839  	8708.006416  	9571.503385  	10098.5974  	10380.7596  	9844.329273  	9222.953332  	8609.350344  	9636.911914  	10370.25937  	10293.68194  	10069.10829  
9192.257689  	8711.761887  	9559.525526  	10102.32626  	10387.93979  	9847.463357  	9218.034277  	8615.511024  	9628.490887  	10373.83079  	10296.18294  	10044.62205  
9185.942028  	8708.432933  	9551.532914  	10101.66524  	10374.17982  	9840.333497  	9224.014294  	8618.845314  	9624.987137  	10382.91302  	10290.31015  	10033.97385  
9188.976226  	8709.476687  	9551.20782  	10096.65577  	10375.42987  	9822.127638  	9224.749355  	8623.21709  	9628.945073  	10387.99316  	10296.87172  	10013.19  
9197.59358  	8733.252233  	9572.994409  	10109.37924  	10382.5414  	9857.172018  	9238.208778  	8635.991892  	9644.664268  	10399.17435  	10301.97244  	10060.89177  
9209.630403  	8737.132592  	9559.465411  	10118.76779  	10389.5895  	9840.00561  	9237.228341  	8645.026956  	9635.464143  	10409.93499  	10312.38201  	10052.16462  
9214.753891  	8735.943242  	9569.331724  	10120.75229  	10392.66693  	9860.170163  	9241.266911  	8648.663091  	9637.397262  	10413.68201  	10316.54232  	10036.79975  
9203.530982  	8730.894261  	9557.825958  	10111.0077  	10378.64439  	9840.088194  	9236.10049  	8647.591664  	9628.379613  	10409.40741  	10302.3871  	10013.31258  
9203.365709  	8742.627145  	9574.533055  	10096.28726  	10368.98348  	9855.995088  	9236.499061  	8652.578389  	9645.128708  	10405.94817  	10294.65242  	10043.62138  
9204.343534  	8737.104622  	9578.618273  	10097.09188  	10385.89442  	9861.730561  	9231.61255  	8643.433082  	9646.369828  	10422.50229  	10305.44833  	10045.23678  
9218.104273  	8741.233681  	9595.760306  	10116.65289  	10387.58791  	9868.136797  	9237.121184  	8658.786841  	9644.79842  	10426.96991  	10291.54196  	10057.34946  
9200.479302  	8729.825608  	9575.155938  	10100.45252  	10373.94567  	9853.940272  	9225.360474  	8647.920915  	9639.762353  	10412.99985  	10283.92584  	10022.36425  
9200.169661  	8733.21539  	9587.42091  	10092.8825  	10402.48055  	9874.289749  	9227.225055  	8653.51835  	9648.394435  	10403.3421  	10307.61343  	10070.72976  
9188.263723  	8730.890006  	9589.47783  	10086.2229  	10388.15334  	9868.690028  	9214.346617  	8645.916153  	9635.157392  	10401.4884  	10296.69654  	10052.81464  
9199.199994  	8732.146822  	9580.400885  	10093.99093  	10379.2498  	9836.568351  	9211.969373  	8639.853517  	9621.944477  	10395.13191  	10285.96961  	10023.33244  
9186.004946  	8708.855817  	9559.062263  	10089.95717  	10363.73529  	9802.078041  	9202.819374  	8620.564057  	9613.976007  	10386.34067  	10261.16255  	9978.094869  
9189.457869  	8714.958068  	9564.806036  	10078.60009  	10371.44222  	9816.996411  	9209.923008  	8627.848657  	9625.190607  	10387.73533  	10270.11188  	10026.01569  
9186.837158  	8722.518514  	9576.389234  	10077.85261  	10382.36491  	9831.996558  	9214.432221  	8625.34786  	9627.927555  	10390.40086  	10290.3266  	10031.7813  
9181.279213  	8727.468516  	9569.071666  	10081.4301  	10373.76944  	9807.819573  	9210.515338  	8613.74501  	9628.479306  	10391.12288  	10280.98117  	10004.46677  
